page_title,gt_lat,gt_lon,gt_type,cl_to
Osttimor,-8.96667,125.75,country,Wikipedia:Exzellent
Palace_of_Westminster,51.4994,-0.124167,landmark,Wikipedia:Exzellent
Palais_Strousberg,52.5158,13.3808,landmark,Wikipedia:Exzellent
Palais_Thurn_und_Taxis,50.115,8.67972,landmark,Wikipedia:Exzellent
Palast_Barberini,52.3952,13.0623,landmark,Wikipedia:Exzellent
Pamir_(Schiff),24.5167,-146.783,landmark,Wikipedia:Exzellent
Paranal-Observatorium,-24.6272,-70.4042,landmark,Wikipedia:Exzellent
Parc_del_Laberint_d’Horta,41.4403,2.14556,landmark,Wikipedia:Exzellent
Parc_des_Buttes-Chaumont,48.8803,2.38278,landmark,Wikipedia:Exzellent
Parforceheide,52.3833,13.1667,landmark,Wikipedia:Exzellent
Parsteiner_See,52.9337,13.9823,waterbody,Wikipedia:Exzellent
Pegel_Würzburg,49.7961,9.92583,landmark,Wikipedia:Exzellent
Peking,39.9333,116.383,city,Wikipedia:Exzellent
Perg,48.2503,14.6336,city,Wikipedia:Exzellent
Pergamonaltar,39.1309,27.1839,landmark,Wikipedia:Exzellent
Petra_(Jordanien),30.3291,35.4435,landmark,Wikipedia:Exzellent
Pfaffenstein,50.8997,14.0808,mountain,Wikipedia:Exzellent
Pfälzerwald,49.29,7.875,mountain,Wikipedia:Exzellent
Plauen,50.495,12.1383,city,Wikipedia:Exzellent
Pompeji,40.7506,14.4897,city,Wikipedia:Exzellent
Potsdam,52.3958,13.0614,city,Wikipedia:Exzellent
Poverty_Point,32.6375,-91.4072,landmark,Wikipedia:Exzellent
Prägraten_am_Großvenediger,47.0167,12.3667,city,Wikipedia:Exzellent
Praviršulio_tyrelis,55.5167,23.4333,waterbody,Wikipedia:Exzellent
Preußischer_optischer_Telegraf,52.0417,11.1039,landmark,Wikipedia:Exzellent
Prieschka,51.4808,13.4256,city,Wikipedia:Exzellent
Puhl_&_Wagner,52.4694,13.4806,landmark,Wikipedia:Exzellent
Puʻu_ʻŌʻō,19.3864,-155.105,mountain,Wikipedia:Exzellent
Quakenbrück,52.6772,7.9575,city,Wikipedia:Exzellent
Québec_(Stadt),46.813,-71.2168,city,Wikipedia:Exzellent
Quedlinburg,51.7928,11.1508,city,Wikipedia:Exzellent
Quest-Expedition,-69.2833,17.15,waterbody,Wikipedia:Exzellent
Radjedef-Pyramide,30.0322,31.0747,landmark,Wikipedia:Exzellent
Ragöse,52.9186,13.8364,waterbody,Wikipedia:Exzellent
Raneferef-Pyramide,29.8938,31.2017,landmark,Wikipedia:Exzellent
Rathaus_Schmargendorf,52.4777,13.2879,landmark,Wikipedia:Exzellent
Redwood-Nationalpark,41.5292,-124.058,landmark,Wikipedia:Exzellent
Regensburg,49.0172,12.0969,city,Wikipedia:Exzellent
Rehberg_(Wasgau),49.1817,7.97028,mountain,Wikipedia:Exzellent
Reichsabtei_Salem,47.7761,9.27722,landmark,Wikipedia:Exzellent
Reichsbrücke,48.2598,16.4796,landmark,Wikipedia:Exzellent
Reichsburg_Kyffhausen,51.4128,11.1083,landmark,Wikipedia:Exzellent
Reichstagsgebäude,52.5186,13.3761,landmark,Wikipedia:Exzellent
Rennrodelbahn_Oberhof,50.7133,10.7094,landmark,Wikipedia:Exzellent
Rethen_(Vordorf),52.3778,10.4829,landmark,Wikipedia:Exzellent
Rettershof,50.1691,8.43052,landmark,Wikipedia:Exzellent
Rheinfelden_AG,47.5542,7.79585,city,Wikipedia:Exzellent
Ries-Ereignis,48.6867,10.065,landmark,Wikipedia:Exzellent
Rodgau,49.9933,8.92361,landmark,Wikipedia:Exzellent
Rostock,54.0833,12.1333,city,Wikipedia:Exzellent
Marienkirche_(Rostock),54.0895,12.1386,landmark,Wikipedia:Exzellent
Rote_Halle,39.1219,27.1833,landmark,Wikipedia:Exzellent
Rote_Insel,52.4836,13.3625,city,Wikipedia:Exzellent
Rote_Pyramide,29.8086,31.2061,landmark,Wikipedia:Exzellent
Roter_Platz,55.7542,37.62,landmark,Wikipedia:Exzellent
Rotes_Moor,50.4667,9.98056,waterbody,Wikipedia:Exzellent
Rudelsburg,51.1089,11.7069,landmark,Wikipedia:Exzellent
Rudolph-Wilde-Park,52.4836,13.3422,landmark,Wikipedia:Exzellent
Ruhla,50.8919,10.3667,city,Wikipedia:Exzellent
Saathain,51.4639,13.4647,city,Wikipedia:Exzellent
Sahure-Pyramide,29.8977,31.2034,landmark,Wikipedia:Exzellent
Salemer_Münster,47.7761,9.27722,landmark,Wikipedia:Exzellent
Salzburg,47.8,13.0333,city,Wikipedia:Exzellent
Salzhaus_(Frankfurt_am_Main),50.1108,8.68194,landmark,Wikipedia:Exzellent
Samtgemeinde_Brookmerland,53.5167,7.26667,adm2nd,Wikipedia:Exzellent
Samtgemeinde_Hesel,53.3,7.6,adm2nd,Wikipedia:Exzellent
Samtgemeinde_Jümme,53.2333,7.63333,adm2nd,Wikipedia:Exzellent
St._Jakob_in_Defereggen,46.9167,12.3167,city,Wikipedia:Exzellent
St._Nikolai_(Potsdam),52.3963,13.0608,landmark,Wikipedia:Exzellent
Sankt_Petersburg,59.9333,30.2667,city,Wikipedia:Exzellent
Sankt-Michael-Kirche_(Berlin),52.5072,13.4194,landmark,Wikipedia:Exzellent
Sanssouci,52.4042,13.0384,landmark,Wikipedia:Exzellent
São_Paulo,-23.5,-46.6167,city,Wikipedia:Exzellent
Schanzen_Einsiedeln,47.1367,8.73722,landmark,Wikipedia:Exzellent
Schanzenanlage_im_Kanzlersgrund,50.6967,10.6803,landmark,Wikipedia:Exzellent
Schellenberger_Eishöhle,47.7133,13.0044,landmark,Wikipedia:Exzellent
Schermützelsee,52.5678,14.0595,waterbody,Wikipedia:Exzellent
Schildhorn,52.4962,13.1953,landmark,Wikipedia:Exzellent
Schlacht_am_Trasimenischen_See,43.2026,12.1179,landmark,Wikipedia:Exzellent
Schlacht_bei_Ligny,50.5122,4.575,city,Wikipedia:Exzellent
Schlacht_bei_Minden,52.3347,8.86477,landmark,Wikipedia:Exzellent
Schlacht_bei_Tannenberg_(1410),53.4833,20.0944,landmark,Wikipedia:Exzellent
Schlacht_bei_Warburg,51.4974,9.12895,landmark,Wikipedia:Exzellent
Schlacht_um_Verdun,49.3588,5.60497,landmark,Wikipedia:Exzellent
Schlacht_von_Gettysburg,39.8042,-77.2367,landmark,Wikipedia:Exzellent
Schloss_Ahrensburg,53.6801,10.2401,landmark,Wikipedia:Exzellent
Schloss_Glienicke,52.4142,13.0953,landmark,Wikipedia:Exzellent
Schloss_Hoensbroek,50.917,5.91805,landmark,Wikipedia:Exzellent
Schloss_Horst,51.5364,7.026,landmark,Wikipedia:Exzellent
Schloss_Kalkum,51.3042,6.75764,landmark,Wikipedia:Exzellent
Schloss_Neudeck,50.4317,18.9556,landmark,Wikipedia:Exzellent
Schloss_Neuschwanstein,47.5576,10.7497,landmark,Wikipedia:Exzellent
Schloss_Raesfeld,51.7639,6.82722,landmark,Wikipedia:Exzellent
Schmorsdorfer_Linde,50.9312,13.8205,landmark,Wikipedia:Exzellent
Schönbuch,48.59,9.06,landmark,Wikipedia:Exzellent
Schöne_Eiche_(Harreshausen),49.9778,8.98472,landmark,Wikipedia:Exzellent
Schönhauser_Allee,52.5325,13.4129,landmark,Wikipedia:Exzellent
Schönwalde_(Wandlitz),52.6792,13.44,city,Wikipedia:Exzellent
Schopenhauerhaus,50.1097,8.68837,landmark,Wikipedia:Exzellent
Schraden_(Landschaft),51.4264,13.6028,adm2nd,Wikipedia:Exzellent
Schüttorf,52.3167,7.21667,city,Wikipedia:Exzellent
Schwarzes_Moor,50.5142,10.065,waterbody,Wikipedia:Exzellent
Schwieberdingen,48.8778,9.075,city,Wikipedia:Exzellent
Sechemchet-Pyramide,29.8664,31.213,landmark,Wikipedia:Exzellent
Semmeringbahn,47.6432,15.8311,landmark,Wikipedia:Exzellent
Sendling,48.1214,11.5414,city,Wikipedia:Exzellent
Senftenberg,51.5189,14.0056,city,Wikipedia:Exzellent
Seoul,37.5657,126.978,city,Wikipedia:Exzellent
Seven_Summits,-3.06505,37.359,mountain,Wikipedia:Exzellent
Ernest_Shackleton,-77.8167,-35.1167,landmark,Wikipedia:Exzellent
Skigebiet_Kreuzberg,50.3764,9.98639,landmark,Wikipedia:Exzellent
Sodankylä,67.4167,26.6,city,Wikipedia:Exzellent
Sophienhöhle,49.8269,11.3758,landmark,Wikipedia:Exzellent
Sosopol,42.4247,27.6953,landmark,Wikipedia:Exzellent
Space_Needle,47.6205,-122.349,landmark,Wikipedia:Exzellent
St._Martin_(Memmingen),47.9861,10.1792,landmark,Wikipedia:Exzellent
St._Ulrich_(Amendingen),48.0057,10.1784,landmark,Wikipedia:Exzellent
Staatsforst_Burgholz,51.2237,7.12457,landmark,Wikipedia:Exzellent
Städtisches_Stadion_an_der_Grünwalder_Straße,48.111,11.5746,landmark,Wikipedia:Exzellent
Stadtkirche_Bremgarten,47.3518,8.34013,landmark,Wikipedia:Exzellent
Steinernes_Haus_(Frankfurt_am_Main),50.1108,8.68278,landmark,Wikipedia:Exzellent
Stiftung_Scheuern,50.3087,7.7904,landmark,Wikipedia:Exzellent
Kastell_Stockstadt,49.9537,9.11682,landmark,Wikipedia:Exzellent
Straßenbahn_Straßburg,48.5942,7.73583,landmark,Wikipedia:Exzellent
Stubaitalbahn,47.2528,11.3981,landmark,Wikipedia:Exzellent
Stuttgarter_Fernsehturm,48.7557,9.19022,landmark,Wikipedia:Exzellent
Südafrika,-28.6167,24.3333,country,Wikipedia:Exzellent
Südbrookmerland,53.4667,7.32944,city,Wikipedia:Exzellent
Sylt,54.9158,8.33083,isle,Wikipedia:Exzellent
Tabascosauce,29.9098,-91.9025,landmark,Wikipedia:Exzellent
Tägermoos,47.66,9.15,city,Wikipedia:Exzellent
Tamil_Nadu,11.0,78.0,adm1st,Wikipedia:Exzellent
Tanzlinde_(Effeltrich),49.6595,11.0927,landmark,Wikipedia:Exzellent
Tarraco,41.1165,1.25523,landmark,Wikipedia:Exzellent
Tell_el-Maschuta,30.5528,32.0994,landmark,Wikipedia:Exzellent
Teltow,52.4022,13.2706,city,Wikipedia:Exzellent
Tempel_von_Abu_Simbel,22.3369,31.6256,landmark,Wikipedia:Exzellent
Tendabahn,43.9439,7.51528,landmark,Wikipedia:Exzellent
Teotihuacán,19.6922,-98.8442,landmark,Wikipedia:Exzellent
Terra-Nova-Expedition,-77.636,166.417,landmark,Wikipedia:Exzellent
Teufelshöhle_bei_Pottenstein,49.7547,11.42,landmark,Wikipedia:Exzellent
Teufelshöhle_(bei_Steinau),50.3381,9.45499,landmark,Wikipedia:Exzellent
Theater_Bremen,53.0717,8.81583,landmark,Wikipedia:Exzellent
USS_Thresher_(SSN-593),41.7667,-65.05,landmark,Wikipedia:Exzellent
Thüringenschanze,50.7102,10.7199,landmark,Wikipedia:Exzellent
Tiefwerder_Wiesen,52.5164,13.2075,waterbody,Wikipedia:Exzellent
RMS_Titanic,42.0,-47.0,landmark,Wikipedia:Exzellent
Tornio,65.8481,24.1492,city,Wikipedia:Exzellent
Toronto,43.6614,-79.3831,city,Wikipedia:Exzellent
Tower_of_London,51.5081,-0.0758333,landmark,Wikipedia:Exzellent
Tragödie_von_Nasino,60.116,78.9371,landmark,Wikipedia:Exzellent
Turracher_Höhe,46.9128,13.872,landmark,Wikipedia:Exzellent
Bahnhof_Tuttlingen,47.98,8.79833,landmark,Wikipedia:Exzellent
Unas-Pyramide,29.8683,31.2148,landmark,Wikipedia:Exzellent
University_of_Virginia,38.0346,-78.5042,landmark,Wikipedia:Exzellent
Unser_Frauen_(Memmingen),47.9816,10.1839,landmark,Wikipedia:Exzellent
Uplengen,53.2983,7.77278,city,Wikipedia:Exzellent
Ur-_und_frühgeschichtliche_Sammlung_der_Universität_Jena,50.9275,11.5907,landmark,Wikipedia:Exzellent
Vancouver,49.281,-123.122,city,Wikipedia:Exzellent
Vercors,44.9667,5.41667,mountain,Wikipedia:Exzellent
Vetera,51.6514,6.49,landmark,Wikipedia:Exzellent
VfB_Stuttgart,48.7896,9.23477,landmark,Wikipedia:Exzellent
Vibrio_cholerae,28.2417,33.6222,landmark,Wikipedia:Exzellent
Victoria_(British_Columbia),48.4263,-123.365,city,Wikipedia:Exzellent
Vintl,46.8161,11.7214,city,Wikipedia:Exzellent
Virgen,47.0035,12.4579,city,Wikipedia:Exzellent
Volkskunde-_und_Freilichtmuseum_Roscheider_Hof,49.7047,6.59722,landmark,Wikipedia:Exzellent
Von_der_Heydt-Museum,51.2573,7.14658,landmark,Wikipedia:Exzellent
Walchensee,47.6008,11.3464,landmark,Wikipedia:Exzellent
Waldviertler_Schmalspurbahnen,48.7819,14.9856,landmark,Wikipedia:Exzellent
Wallfahrtskirche_Birnau,47.7461,9.21917,landmark,Wikipedia:Exzellent
Wannseekonferenz,52.4329,13.1655,landmark,Wikipedia:Exzellent
Wedeler_Au,53.5867,9.81564,waterbody,Wikipedia:Exzellent
Weiach,47.5583,8.43751,city,Wikipedia:Exzellent
Weinbergkirche_(Dresden),51.0113,13.8782,landmark,Wikipedia:Exzellent
Weinhaus_Rheingold,52.5095,13.3751,landmark,Wikipedia:Exzellent
Weinsberg,49.1518,9.28569,city,Wikipedia:Exzellent
Weser,51.4214,9.64806,waterbody,Wikipedia:Exzellent
Wetzlar,50.5578,8.50444,city,Wikipedia:Exzellent
Wetzlarer_Dom,50.5558,8.5019,landmark,Wikipedia:Exzellent
Reformierte_Stadtkirche_Wien,48.2069,16.3687,landmark,Wikipedia:Exzellent
Wiener_Neustädter_Kanal,48.2064,16.3847,waterbody,Wikipedia:Exzellent
Wiener_Zentralfriedhof,48.1494,16.4411,landmark,Wikipedia:Exzellent
Wiesbaden,50.0645,8.24394,landmark,Wikipedia:Exzellent
Wiese_(Fluss),47.8566,8.02529,waterbody,Wikipedia:Exzellent
Wiesmoor,53.4154,7.73693,city,Wikipedia:Exzellent
Windbergbahn,51.0065,13.6754,landmark,Wikipedia:Exzellent
Windmühlen_in_Berlin,52.4319,13.4336,landmark,Wikipedia:Exzellent
Winterstein_(Sächsische_Schweiz),50.9105,14.2799,mountain,Wikipedia:Exzellent
Wittmund,53.5749,7.78093,city,Wikipedia:Exzellent
Wohlen_AG,47.3508,8.27779,city,Wikipedia:Exzellent
Woodstock-Festival,41.7014,-74.8803,landmark,Wikipedia:Exzellent
Würdenhain,51.4749,13.4584,city,Wikipedia:Exzellent
Wutachtalbahn,47.8379,8.55641,landmark,Wikipedia:Exzellent
Xanten,51.6603,6.45056,city,Wikipedia:Exzellent
Yazılıkaya,40.0253,34.6328,landmark,Wikipedia:Exzellent
Zeischa,51.4994,13.4225,city,Wikipedia:Exzellent
Ernst_Ziller,37.9347,23.6511,landmark,Wikipedia:Exzellent
Zingst,54.4356,12.6831,city,Wikipedia:Exzellent
Zitadelle_Petersberg,50.9786,11.0183,landmark,Wikipedia:Exzellent
Zofingen,47.2887,7.9462,city,Wikipedia:Exzellent
Zugspitze,47.4212,10.9863,mountain,Wikipedia:Exzellent
1._FC_Nürnberg,49.4357,11.1322,landmark,Wikipedia:Lesenswert
1._FC_Union_Berlin,52.4566,13.5657,landmark,Wikipedia:Lesenswert
1974,27.9606,-82.7299,landmark,Wikipedia:Lesenswert
Aachen,50.7767,6.08361,city,Wikipedia:Lesenswert
Aalen,48.8506,10.0956,landmark,Wikipedia:Lesenswert
Affoltern_am_Albis,47.275,8.44584,city,Wikipedia:Lesenswert
Afghanistan,33.9333,66.1833,country,Wikipedia:Lesenswert
Aggertalhöhle,50.9938,7.44839,landmark,Wikipedia:Lesenswert
AK_Bibliothek_Wien_für_Sozialwissenschaften,48.1948,16.3764,landmark,Wikipedia:Lesenswert
Alboinplatz,52.4597,13.3697,landmark,Wikipedia:Lesenswert
Puente_de_Alconétar,39.7538,-6.43735,landmark,Wikipedia:Lesenswert
Aldwych_(London_Underground),51.5122,-0.1159,landmark,Wikipedia:Lesenswert
Allalinhorn,46.0472,7.89722,mountain,Wikipedia:Lesenswert
Kloster_Allerheiligen_(Schwarzwald),48.5373,8.19413,landmark,Wikipedia:Lesenswert
Almaty,43.2775,76.8958,city,Wikipedia:Lesenswert
Alsenborn,49.4867,7.90333,city,Wikipedia:Lesenswert
Alte_Trinitatiskirche_(Leipzig),51.3363,12.3693,landmark,Wikipedia:Lesenswert
Altenburg,50.985,12.4333,city,Wikipedia:Lesenswert
Alter_Garten_(Schwerin),53.6259,11.4168,landmark,Wikipedia:Lesenswert
Altstadtmarktbrunnen,52.2628,10.5178,landmark,Wikipedia:Lesenswert
"America_(Schiff,_1940)",28.3458,-14.1805,landmark,Wikipedia:Lesenswert
"Andrea_Doria_(Schiff,_1952)",40.4917,-69.85,landmark,Wikipedia:Lesenswert
Angermünde-Stralsunder_Eisenbahn,54.3086,13.0772,landmark,Wikipedia:Lesenswert
Angriff_auf_Stalingrad,48.6872,44.4839,landmark,Wikipedia:Lesenswert
Apple,37.3317,-122.031,landmark,Wikipedia:Lesenswert
Arches-Nationalpark,38.7437,-109.499,landmark,Wikipedia:Lesenswert
Arnis,54.63,9.93139,city,Wikipedia:Lesenswert
Arnsberg,51.3967,8.06467,city,Wikipedia:Lesenswert
Aschersleben,51.7556,11.4556,city,Wikipedia:Lesenswert
Attentat_auf_John_F._Kennedy,32.7792,-96.8081,landmark,Wikipedia:Lesenswert
Aue_(Sachsen),50.5853,12.7008,city,Wikipedia:Lesenswert
Augsburger_Straße_(Berlin),52.5015,13.3354,landmark,Wikipedia:Lesenswert
Aurich,53.4714,7.48361,city,Wikipedia:Lesenswert
Ausschreitungen_in_Rostock-Lichtenhagen,54.1531,12.0664,landmark,Wikipedia:Lesenswert
Azorian-Projekt,40.0,180.0,landmark,Wikipedia:Lesenswert
Bachhaus_Eisenach,50.9715,10.3226,landmark,Wikipedia:Lesenswert
Bad_Endbach,50.75,8.5,city,Wikipedia:Lesenswert
Bad_Gottleuba-Berggießhübel,50.8583,13.95,city,Wikipedia:Lesenswert
Bad_Liebenstein,50.8144,10.3542,city,Wikipedia:Lesenswert
Doberaner_Münster,54.1078,11.9098,landmark,Wikipedia:Lesenswert
Bäreninsel,74.5,19.0,isle,Wikipedia:Lesenswert
Bahnbetriebswerk_Lüneburg,53.2469,10.4206,landmark,Wikipedia:Lesenswert
Bahnbetriebswerk_Uelzen,52.97,10.5533,landmark,Wikipedia:Lesenswert
Bahnhof_Berlin_Gesundbrunnen,52.5486,13.3894,landmark,Wikipedia:Lesenswert
Bahnhof_Dresden-Neustadt,51.0656,13.7408,landmark,Wikipedia:Lesenswert
Bahnhof_Dresden-Friedrichstadt,51.0556,13.7042,landmark,Wikipedia:Lesenswert
Bahnhof_Göhrde,53.1678,10.8514,landmark,Wikipedia:Lesenswert
Bahnhof_Hamm_(Westfalen),51.6783,7.80806,landmark,Wikipedia:Lesenswert
Bahnhof_Landsberg_(Lech),48.0473,10.8717,landmark,Wikipedia:Lesenswert
Bahnhof_Neu_Isenburg,50.0528,8.66583,landmark,Wikipedia:Lesenswert
Bahnhof_Rosenheim,47.8504,12.1195,landmark,Wikipedia:Lesenswert
Bahnhof_Wolfratshausen,47.9142,11.427,landmark,Wikipedia:Lesenswert
Baitz,52.1757,12.6763,city,Wikipedia:Lesenswert
Baka-Pyramide,29.9401,31.1516,landmark,Wikipedia:Lesenswert
Balaton,46.7823,17.5628,waterbody,Wikipedia:Lesenswert
Bamberger_Dom,49.8908,10.8825,landmark,Wikipedia:Lesenswert
Bangkok,13.75,100.517,city,Wikipedia:Lesenswert
Barmer_Anlagen,51.2581,7.20487,landmark,Wikipedia:Lesenswert
Clara_Barton,38.9673,-77.1408,landmark,Wikipedia:Lesenswert
St._Jakob_an_der_Birs,47.542,7.61786,city,Wikipedia:Lesenswert
BASF,51.4781,13.8783,landmark,Wikipedia:Lesenswert
Bauernaufstand_von_Tambow,52.7167,41.4167,landmark,Wikipedia:Lesenswert
Bautzen,51.1814,14.4239,city,Wikipedia:Lesenswert
Simultankirche_Bechtolsheim,49.8021,8.1922,landmark,Wikipedia:Lesenswert
USS_Belleau_Wood_(CVL-24),10.9333,127.217,landmark,Wikipedia:Lesenswert
Bensdorf,52.4167,12.3331,city,Wikipedia:Lesenswert
Beram,45.2522,13.9006,city,Wikipedia:Lesenswert
Berchtesgaden,47.6314,13.0042,city,Wikipedia:Lesenswert
Bergbau_und_Hüttenwesen_im_Odenwald,49.8943,8.94534,landmark,Wikipedia:Lesenswert
Bergpark_Wilhelmshöhe,51.3167,9.4,landmark,Wikipedia:Lesenswert
Berlin,52.5186,13.4083,city,Wikipedia:Lesenswert
Berlin_Hauptbahnhof,52.525,13.3694,landmark,Wikipedia:Lesenswert
Berlin-Baumschulenweg,52.465,13.486,city,Wikipedia:Lesenswert
Berlin-Friedrichstadt,52.5103,13.39,city,Wikipedia:Lesenswert
Berlin-Niederschöneweide,52.4561,13.5131,city,Wikipedia:Lesenswert
Berliner_Hütte,47.0244,11.8131,landmark,Wikipedia:Lesenswert
Berliner_Mauer,52.4957,13.4507,landmark,Wikipedia:Lesenswert
Berliner_Parkeisenbahn,52.4581,13.5436,landmark,Wikipedia:Lesenswert
Bermudadreieck,32.2717,-64.7972,isle,Wikipedia:Lesenswert
Bern,46.9511,7.43864,city,Wikipedia:Lesenswert
Bestwig,51.3575,8.38667,city,Wikipedia:Lesenswert
Bibliothek_von_Alexandria,31.2014,29.9056,landmark,Wikipedia:Lesenswert
Bibliothek_von_Pergamon,39.1322,27.1841,landmark,Wikipedia:Lesenswert
Biehla_(Elsterwerda),51.4722,13.5064,city,Wikipedia:Lesenswert
Biosphärenreservat_Vessertal-Thüringer_Wald,50.5714,10.7936,landmark,Wikipedia:Lesenswert
Birnbaumer_Wald,45.8636,14.1117,mountain,Wikipedia:Lesenswert
Blackpool_Tower,53.8158,-3.05583,landmark,Wikipedia:Lesenswert
Blausteinsee,50.855,6.27417,waterbody,Wikipedia:Lesenswert
Blomberg,51.9142,9.02948,landmark,Wikipedia:Lesenswert
Bobonaro_(Distrikt),-9.03333,125.333,adm1st,Wikipedia:Lesenswert
Bochum,51.4825,7.21694,city,Wikipedia:Lesenswert
Bochumer_Verein,51.4886,7.18501,landmark,Wikipedia:Lesenswert
Bockschaft,49.2022,8.96639,city,Wikipedia:Lesenswert
Bodensee,47.6333,9.36667,waterbody,Wikipedia:Lesenswert
Boeing_737,47.5197,-122.299,landmark,Wikipedia:Lesenswert
Boeing_YC-14,32.1379,-110.867,landmark,Wikipedia:Lesenswert
Bogotá,4.59889,-74.0808,city,Wikipedia:Lesenswert
Bounty,-47.75,179.05,isle,Wikipedia:Lesenswert
Brasilien,-10.65,-52.95,country,Wikipedia:Lesenswert
Bratislava,48.1547,17.1456,city,Wikipedia:Lesenswert
Braunschweiger_Dom,52.2642,10.5242,landmark,Wikipedia:Lesenswert
Bremen,53.0759,8.80731,city,Wikipedia:Lesenswert
Briescht,52.1075,14.12,city,Wikipedia:Lesenswert
British_Columbia,55.0333,-124.967,adm1st,Wikipedia:Lesenswert
British_Library,51.5294,-0.126944,landmark,Wikipedia:Lesenswert
Brodick_Castle,55.5949,-5.15104,landmark,Wikipedia:Lesenswert
Brücke_bei_Limyra,36.3489,30.2065,landmark,Wikipedia:Lesenswert
Brühl_(Baden),49.4,8.53528,city,Wikipedia:Lesenswert
Buchenau_(Dautphetal),50.8753,8.59917,city,Wikipedia:Lesenswert
Buenos_Aires,-34.5997,-58.3819,adm1st,Wikipedia:Lesenswert
Bukarest,44.4333,26.1,city,Wikipedia:Lesenswert
Bundesgericht_(Schweiz),46.5196,6.64414,landmark,Wikipedia:Lesenswert
Bundeshaus_(Bonn),50.7195,7.12426,landmark,Wikipedia:Lesenswert
Bundesrat_(Deutschland),52.5092,13.3813,landmark,Wikipedia:Lesenswert
Bundesverfassungsgericht,49.0128,8.40146,landmark,Wikipedia:Lesenswert
Burg_Breuberg,49.8203,9.04,landmark,Wikipedia:Lesenswert
Burg_Krems,47.0308,15.1819,landmark,Wikipedia:Lesenswert
Burg_Přimda,49.68,12.6669,landmark,Wikipedia:Lesenswert
Burg_Stolberg,50.7669,6.23278,landmark,Wikipedia:Lesenswert
Burg_Vischering,51.7761,7.44306,landmark,Wikipedia:Lesenswert
Burg-Gräfenrode,50.2589,8.79694,city,Wikipedia:Lesenswert
Burghalde_(Kempten),47.7229,10.3206,landmark,Wikipedia:Lesenswert
Burgplatz_(Düsseldorf),51.2269,6.77138,landmark,Wikipedia:Lesenswert
Burgruine_Obervoitsberg,47.0521,15.1512,landmark,Wikipedia:Lesenswert
Burgruine_Weibertreu,49.1539,9.28278,landmark,Wikipedia:Lesenswert
Burgtheater,48.2103,16.3611,landmark,Wikipedia:Lesenswert
Wendelinskapelle_(Butzbach),50.4309,8.6707,landmark,Wikipedia:Lesenswert
C._A._Seydel_Söhne,50.3836,12.4868,landmark,Wikipedia:Lesenswert
Cabo_Machichaco,43.4586,-3.80667,landmark,Wikipedia:Lesenswert
Cambodunum,47.7266,10.3253,landmark,Wikipedia:Lesenswert
Canadian_Forces_Base_Goose_Bay,53.3192,-60.4258,airport,Wikipedia:Lesenswert
Canal_du_Midi,43.6111,1.41833,landmark,Wikipedia:Lesenswert
Cape_Roberts_Project,-77.0,163.717,landmark,Wikipedia:Lesenswert
Castle_Hill_(Ipswich),42.6827,-70.7774,landmark,Wikipedia:Lesenswert
Ceciliengärten,52.4742,13.3419,landmark,Wikipedia:Lesenswert
Celsus-Bibliothek,37.9391,27.3407,landmark,Wikipedia:Lesenswert
Avenue_des_Champs-Élysées,48.8697,2.3075,landmark,Wikipedia:Lesenswert
Chania,35.5167,24.0167,city,Wikipedia:Lesenswert
Charakene,30.8947,47.578,state,Wikipedia:Lesenswert
Charlottenburger_Tor,52.5133,13.3314,landmark,Wikipedia:Lesenswert
Chemnitz,50.8322,12.9242,city,Wikipedia:Lesenswert
Chicago,41.8819,-87.6278,city,Wikipedia:Lesenswert
Chichén_Itzá,20.6842,-88.5686,landmark,Wikipedia:Lesenswert
Chiemsee-Bahn,47.8608,12.3655,landmark,Wikipedia:Lesenswert
Chișinău,47.0139,28.85,city,Wikipedia:Lesenswert
Chortyzja,47.8167,35.1,isle,Wikipedia:Lesenswert
Circuit_de_Dijon-Prenois,47.3633,4.89969,landmark,Wikipedia:Lesenswert
Circuit_de_Reims-Gueux,49.2541,3.93096,landmark,Wikipedia:Lesenswert
City_46,53.0802,8.81014,landmark,Wikipedia:Lesenswert
City-Tunnel_Leipzig,51.3644,12.4011,landmark,Wikipedia:Lesenswert
Coachella_Valley,33.7667,-116.359,landmark,Wikipedia:Lesenswert
Coburg,50.2667,10.9667,city,Wikipedia:Lesenswert
Commerzbank-Arena,50.0686,8.64528,landmark,Wikipedia:Lesenswert
Coney_Island,40.5758,-73.9981,landmark,Wikipedia:Lesenswert
Connewitz,51.3099,12.3732,city,Wikipedia:Lesenswert
USS_Constitution,42.3721,-71.0556,landmark,Wikipedia:Lesenswert
Copán,14.8225,-89.145,landmark,Wikipedia:Lesenswert
Cosa_(Ansedonia),42.4108,11.2864,city,Wikipedia:Lesenswert
Cotta_(Dresden),51.0564,13.6875,city,Wikipedia:Lesenswert
Cottbus,51.7606,14.3342,city,Wikipedia:Lesenswert
Cova_Lima,-9.3125,125.256,adm1st,Wikipedia:Lesenswert
USS_Cowpens_(CVL-25),7.25,151.25,landmark,Wikipedia:Lesenswert
Craters_of_the_Moon_National_Monument,43.4603,-113.557,landmark,Wikipedia:Lesenswert
Crossair-Flug_3597,47.4542,8.62333,landmark,Wikipedia:Lesenswert
Danelag,54.2011,-2.36058,landmark,Wikipedia:Lesenswert
Dautphetal,50.8581,8.54222,city,Wikipedia:Lesenswert
