page_title,gt_lat,gt_lon,gt_type,cl_to
Action_of_15_November_1810,49.5889,-1.25833,event,Good_articles
Action_of_16_October_1799,41.0167,-12.5833,event,Good_articles
Action_of_18_November_1809,6.5,92.75,event,Good_articles
Action_of_22_August_1795,58.4431,5.81667,event,Good_articles
Action_of_22_January_1809,16.2139,-61.8,,Good_articles
Action_of_24_March_1811,49.6939,-1.27759,event,Good_articles
Action_of_24_October_1793,47.0333,-7.36667,event,Good_articles
Action_of_26_July_1806,-5.66667,120.167,event,Good_articles
Frigate_action_of_29_May_1794,46.6333,-9.66667,event,Good_articles
Action_of_30_May_1798,49.3194,-0.113889,event,Good_articles
Action_of_31_July_1793,40.2639,-73.8361,event,Good_articles
Action_of_31_May_1809,9.25,90.5,event,Good_articles
Action_of_6_November_1794,48.4167,-7.88333,event,Good_articles
Action_of_9_February_1799_(South_Africa),-32.3333,33.3333,event,Good_articles
Action_of_9_July_1806,6.46667,81.7167,event,Good_articles
Action_of_9_September_1796,5.63333,95.7833,event,Good_articles
Acton_Town_tube_station,51.5028,-0.28,railwaystation,Good_articles
"St_Mary's_Church,_Acton",53.0737,-2.5512,landmark,Good_articles
Adams_River_(British_Columbia),50.9,-119.55,,Good_articles
Mount_Adams_(Washington),46.2024,-121.491,mountain,Good_articles
Adar_oilfield,10.008,32.9588,landmark,Good_articles
Addington_Long_Barrow,51.3079,0.370144,,Good_articles
Adlington_Hall,53.3209,-2.1446,other,Good_articles
Admiral_Clarey_Bridge,21.3691,-157.944,landmark,Good_articles
German_cruiser_Admiral_Graf_Spee,-34.9667,-56.2833,,Good_articles
German_cruiser_Admiral_Scheer,54.3264,10.1608,,Good_articles
Adriatic_Sea,43.0,15.0,waterbody,Good_articles
Afterburn_(roller_coaster),35.1003,-80.9409,landmark,Good_articles
HMS_Agamemnon_(1781),-34.9331,-54.9811,,Good_articles
Agapemonites,51.1279,-3.0972,landmark,Good_articles
Agudath_Israel_Etz_Ahayem,32.3407,-86.2923,landmark,Good_articles
Agustín_Ross_Cultural_Centre,-34.3866,-72.0098,,Good_articles
Ahmedabad,23.03,72.58,city,Good_articles
Mont_Aiguille,44.8419,5.5525,mountain,Good_articles
Air_(roller_coaster),52.9859,-1.88205,landmark,Good_articles
Air_India_Express_Flight_812,12.9467,74.8736,event,Good_articles
Aire_and_Calder_Navigation,53.7938,-1.5349,,Good_articles
Aker_Stadion,62.7333,7.14781,landmark,Good_articles
Akhtala_Monastery,41.1506,44.7639,landmark,Good_articles
Japanese_battleship_Aki,35.025,139.856,,Good_articles
Akshardham_(Delhi),28.6125,77.2772,landmark,Good_articles
Al-Azhar_Mosque,30.0457,31.2627,landmark,Good_articles
Al-Mansuriya,35.6581,10.1139,landmark,Good_articles
"Alamogordo,_New_Mexico",32.9004,-105.96,city,Good_articles
Alatskivi_Castle,58.6039,27.1297,landmark,Good_articles
Albany_City_Hall,42.6517,-73.7544,landmark,Good_articles
Albany_Pine_Bush,42.7038,-73.8403,landmark,Good_articles
"Albany,_New_York",42.6808,-73.7547,city,Good_articles
Albert_Dock,53.4003,-2.9927,,Good_articles
Alcatraz_Federal_Penitentiary,37.8267,-122.423,,Good_articles
Alchi_Monastery,34.2167,77.1667,landmark,Good_articles
Alconétar_Bridge,39.7538,-6.43735,landmark,Good_articles
Alden_Tavern_Site,41.6372,-72.2131,landmark,Good_articles
HMS_Aldenham_(L22),44.5,14.8333,,Good_articles
Jonathan_Alder,39.9951,-83.2634,,Good_articles
Aldermaston,51.383,-1.15,city,Good_articles
Spanish_battleship_Alfonso_XIII,43.5239,-3.67889,,Good_articles
Ålgård_Line,58.7939,5.78528,landmark,Good_articles
First_Battle_of_Algeciras,36.1333,-5.42917,event,Good_articles
Second_Battle_of_Algeciras,36.1333,-5.4292,,Good_articles
HMS_Algerine_(J213),36.75,5.18333,,Good_articles
Algo_Centre_Mall,46.3844,-82.65,landmark,Good_articles
Algonquin_Hotel,40.7558,-73.9823,landmark,Good_articles
Alid_Revolt_(762–63),32.1333,45.35,,Good_articles
"All_Saints_Church,_Patcham",50.8666,-0.150706,,Good_articles
"All_Saints'_Church,_Runcorn",53.3435,-2.73656,landmark,Good_articles
"All_Saints'_Church,_Shuart",51.3646,1.2615,,Good_articles
"All_Saints'_Episcopal_Church_(Briarcliff_Manor,_New_York)",41.1447,-73.8433,landmark,Good_articles
Allahabad,25.45,81.85,city,Good_articles
Allemand's_expedition_of_1805,49.5,-9.0,,Good_articles
Allenville_Mill_Storehouse,41.8781,-71.5025,landmark,Good_articles
"Allow_Me_(Portland,_Oregon)",45.5187,-122.679,landmark,Good_articles
Alta_Airport,69.9761,23.3717,airport,Good_articles
"Altes_Stadthaus,_Berlin",52.5164,13.4108,landmark,Good_articles
"Altes_Stadthaus,_Bonn",50.7343,7.09739,landmark,Good_articles
Althorp,52.2803,-1.00194,landmark,Good_articles
Battle_of_Alton,51.1511,-0.975833,event,Good_articles
Amak_Volcano,55.4173,-163.147,mountain,Good_articles
Amal_Women's_Training_Center_and_Moroccan_Restaurant,31.639,-8.01376,landmark,Good_articles
"Amarillo,_Texas",35.1992,-101.845,city,Good_articles
The_Amazing_Adventures_of_Spider-Man,28.47,-81.4696,,Good_articles
Amber_Room,59.7158,30.3956,landmark,Good_articles
Ambrosden,51.876,-1.119,city,Good_articles
Ambush_of_Geary,40.4311,-74.8608,city,Good_articles
American_Airlines_Flight_191,42.0097,-87.9292,event,Good_articles
American_Gothic_House,40.9214,-92.2136,landmark,Good_articles
American_Thermos_Bottle_Company_Laurel_Hill_Plant,41.5103,-72.0786,landmark,Good_articles
Winslow_Ames_House,41.3761,-72.1025,landmark,Good_articles
Battle_of_Amiens_(1918),49.8939,2.29425,city,Good_articles
French_cruiser_Amiral_Charner,33.35,34.9,landmark,Good_articles
"Our_Lady_Star_of_the_Sea_and_St_Winefride,_Amlwch",53.4116,-4.35144,,Good_articles
Battle_of_Ampfing_(1800),48.2667,12.4167,,Good_articles
Anahim_hotspot,52.9,-123.733,mountain,Good_articles
Anderson_Street_(NJT_station),40.8942,-74.0444,railwaystation,Good_articles
Andriyivskyy_Descent,50.46,30.5164,landmark,Good_articles
Angel_Bakeries,31.7872,35.1917,landmark,Good_articles
Angel_tube_station,51.532,-0.106,railwaystation,Good_articles
Angkor_I,45.4178,-122.665,landmark,Good_articles
Anglesey_Central_Railway,53.4095,-4.3486,,Good_articles
Anglo-Egyptian_Darfur_Expedition,13.0,25.0,,Good_articles
Annamalaiyar_Temple,12.2316,79.0672,landmark,Good_articles
Anshei_Israel_Synagogue,41.6047,-72.0006,landmark,Good_articles
Anstey_Hill_Recreation_Park,-34.8307,138.738,landmark,Good_articles
Antananarivo,-18.9333,47.5167,city,Good_articles
Antara_(news_agency),-6.181,106.824,landmark,Good_articles
Antarctica:_Empire_of_the_Penguin,28.4119,-81.4599,,Good_articles
Battle_of_Antietam,39.4733,-77.7447,event,Good_articles
Third_attack_on_Anzac_Cove,40.2461,26.2778,,Good_articles
Landing_at_Anzac_Cove,40.2461,26.2778,,Good_articles
Battle_of_Ap_Bac,10.4383,106.195,event,Good_articles
Apiary_Laboratory,42.3884,-72.5204,,Good_articles
Apocalypse_(Six_Flags_America),38.9083,-76.7739,landmark,Good_articles
Apogee_Stadium,33.2036,-97.1594,landmark,Good_articles
Apollo_11,13.3167,-169.15,event,Good_articles
Apollo_16,-0.716667,-156.217,event,Good_articles
Apollo_17,-17.88,-166.11,event,Good_articles
Apollo's_Chariot,37.2348,-76.6413,landmark,Good_articles
Appalachian_School_of_Law,37.2768,-82.095,,Good_articles
Apple_River_Fort,42.3181,-90.2142,landmark,Good_articles
Applewood_Farm,41.4242,-71.9947,landmark,Good_articles
April_2011_Fukushima_earthquake,37.007,140.477,event,Good_articles
Al-Aqsa_Mosque,31.7762,35.2358,landmark,Good_articles
"Arad,_Israel",31.256,35.2132,city,Good_articles
Aransas_Bay,28.0503,-96.9917,waterbody,Good_articles
Åråsen_Stadion,59.9628,11.0635,landmark,Good_articles
Arbroath,56.5586,-2.58278,city,Good_articles
Arena_Corinthians,-23.5455,-46.4734,,Good_articles
SMS_Ariadne,54.15,7.11667,,Good_articles
Aristarchus_(crater),23.7,-47.4,landmark,Good_articles
Arlington_Senior_High_School,44.9864,-93.1106,,Good_articles
Arnhem_Oosterbeek_War_Cemetery,51.9931,5.84833,landmark,Good_articles
Battle_of_Arnhem,51.9802,5.90034,event,Good_articles
Liberation_of_Arnhem,51.9833,5.9167,,Good_articles
Arniston_(East_Indiaman),-5.76889,105.279,isle,Good_articles
Arnolfini,51.4492,-2.5972,landmark,Good_articles
Arnos_Grove_tube_station,51.6163,-0.1335,railwaystation,Good_articles
Isle_of_Arran,55.5735,-5.25333,,Good_articles
Arsenal_Stadium,51.5578,-0.102778,landmark,Good_articles
Arsenal_Training_Centre,51.7111,-0.284722,,Good_articles
Art's_Auto,41.8686,-71.3989,landmark,Good_articles
Arts_Club_of_Chicago,41.8933,-87.6225,landmark,Good_articles
"Edmund_FitzAlan,_9th_Earl_of_Arundel",52.7325,-2.6797,landmark,Good_articles
"John_FitzAlan,_14th_Earl_of_Arundel",50.8561,-0.553611,landmark,Good_articles
Ås_Station,59.6631,10.7944,railwaystation,Good_articles
Asama-Sansō_incident,36.2891,138.622,,Good_articles
Ashdod,31.8,34.65,city,Good_articles
"Ashford,_Kent",51.1465,0.8676,city,Good_articles
Ashland_Community_and_Technical_College,38.4691,-82.6507,,Good_articles
Ashland_Mill_Bridge,41.6055,-71.9781,landmark,Good_articles
"Ashland,_Oregon",42.1914,-122.701,city,Good_articles
Ashlawn,41.63,-72.0408,landmark,Good_articles
Ashton_Court,51.4479,-2.6446,landmark,Good_articles
Ashurbanipal_(sculpture),37.7797,-122.416,landmark,Good_articles
Asker_Line,59.8665,10.4803,railwaystation,Good_articles
Aspmyra_Stadion,67.2766,14.3843,landmark,Good_articles
Assassination_of_Archduke_Franz_Ferdinand_of_Austria,43.8579,18.4287,landmark,Good_articles
Battle_of_Assaye,20.236,75.887,,Good_articles
"St_Mary's_Church,_Astbury",53.1507,-2.2314,landmark,Good_articles
"Astley,_Greater_Manchester",53.5008,-2.44556,city,Good_articles
Astoria_Riverfront_Trolley,46.1904,-123.832,,Good_articles
Astronomical_Observatory_(University_of_Illinois_at_Urbana-Champaign),40.1053,-88.2261,landmark,Good_articles
AT&T_Plaza,41.8827,-87.6233,landmark,Good_articles
Atari_video_game_burial,32.8866,-105.961,,Good_articles
"Atherton,_Greater_Manchester",53.5231,-2.49556,city,Good_articles
Atlanta,33.755,-84.39,city,Good_articles
USS_Atlanta_(1861),35.2546,-75.52,,Good_articles
Atlantic_campaign_of_1806,22.0,-63.0,,Good_articles
Atlantic_Ocean_Road,63.0167,7.3545,landmark,Good_articles
Atomic_bombings_of_Hiroshima_and_Nagasaki,34.3947,132.455,,Good_articles
Attack_on_German_Flatts_(1778),43.0261,-74.9903,city,Good_articles
Attacks_at_Fort_Blue_Mounds,43.0219,-89.8114,,Good_articles
Auburn_Dam,38.8819,-121.062,landmark,Good_articles
Auburn_High_School_(Alabama),32.5973,-85.4629,edu,Good_articles
Auschwitz_concentration_camp,50.0276,19.2031,landmark,Good_articles
1946_Australian_National_Airways_DC-3_crash,-42.86,147.52,event,Good_articles
1950_Australian_National_Airways_Douglas_DC-4_crash,-31.821,116.581,event,Good_articles
Auto_Club_Speedway,34.0886,-117.5,landmark,Good_articles
Avery_Homestead,41.4519,-72.0469,landmark,Good_articles
"Avery_House_(Griswold,_Connecticut)",41.6078,-71.9139,landmark,Good_articles
Avery_Point_Light,41.3152,-72.0636,landmark,Good_articles
2001_Avjet_Aspen_crash,39.2358,-106.877,,Good_articles
Avon_Gorge,51.4549,-2.6279,,Good_articles
River_Avon_(Bristol),51.53,-2.274,,Good_articles
Avondale_Agricultural_Research_Station,-32.1167,116.869,landmark,Good_articles
Axholme_Joint_Railway,53.6759,-0.9084,,Good_articles
Axial_Seamount,46.06,-130.0,,Good_articles
Azerbaijan,40.4167,49.8333,city,Good_articles
B_of_the_Bang,53.4819,-2.19611,landmark,Good_articles
Baćin_massacre,45.203,16.7558,,Good_articles
Back_to_the_Future,34.1414,-118.35,,Good_articles
Nathaniel_Backus_House,41.5344,-72.0783,landmark,Good_articles
Baclayon_Church,9.62279,123.912,landmark,Good_articles
"Bacliff,_Texas",29.5053,-94.9889,city,Good_articles
Badajoz,38.8789,-6.96694,city,Good_articles
Badrinath_Temple,30.7447,79.4912,landmark,Good_articles
Badshahi_Mosque,31.5881,74.3101,landmark,Good_articles
Bærum_Tunnel,59.908,10.57,railwaystation,Good_articles
Bahrain,26.2167,50.5833,city,Good_articles
Bahrain_Bloody_Thursday,26.0275,50.55,country,Good_articles
Bahrain_Tamarod,26.0275,50.55,country,Good_articles
Mount_Bailey_(Oregon),43.1551,-122.22,mountain,Good_articles
Mount_Baker,48.7773,-121.813,mountain,Good_articles
Balbergbakken,61.1554,10.4489,,Good_articles
Ballard_Carnegie_Library,47.6689,-122.383,landmark,Good_articles
Ballpark_(UTA_station),40.7422,-111.897,railwaystation,Good_articles
Battle_of_Ban_Me_Thuot,12.68,108.06,event,Good_articles
Banagher,53.1833,-7.98333,,Good_articles
2008_Bandar_Abbas_earthquake,26.743,55.828,,Good_articles
Bangui,4.36667,18.5833,city,Good_articles
Bani_Na'im,31.5161,35.1642,city,Good_articles
Bani_Zeid,32.0411,35.1017,city,Good_articles
Bank_Street_(football_ground),53.4853,-2.18944,landmark,Good_articles
Barnard_Castle_School,54.5416,-1.9114,edu,Good_articles
Acors_Barns_House,41.3569,-72.0989,landmark,Good_articles
Barra_Head,56.7833,-7.64472,isle,Good_articles
Battle_of_the_Barracks,46.309,16.328,,Good_articles
"Barrhill,_New_Zealand",-43.673,171.853,city,Good_articles
Barrington_Civic_Center_Historic_District,41.7417,-71.3083,,Good_articles
Barrington_Court,50.9611,-2.85861,landmark,Good_articles
Battle_of_Barry,56.5011,-2.7083,,Good_articles
Barry_Docks,51.3982,-3.26895,landmark,Good_articles
Barryville–Shohola_Bridge,41.4758,-74.9128,,Good_articles
Barton_Aqueduct,53.4747,-2.3522,landmark,Good_articles
HMS_Basilisk_(H11),51.1378,2.585,,Good_articles
"Basin,_Montana",46.2714,-112.264,city,Good_articles
Basingstoke,51.2667,-1.0876,city,Good_articles
John_Baskeyfield,51.9795,5.85162,landmark,Good_articles
"Bass_Maltings,_Sleaford",52.9939,-0.4007,landmark,Good_articles
Bastille,48.8533,2.36917,landmark,Good_articles
Batavian_Republic,52.3167,5.55,country,Good_articles
Bath_Abbey,51.3815,-2.3587,landmark,Good_articles
Bath_Assembly_Rooms,51.3861,-2.36222,landmark,Good_articles
Bath_School_disaster,42.8167,-84.4492,event,Good_articles
Baths_of_Zeuxippus,41.0064,28.9758,landmark,Good_articles
Batman:_The_Dark_Knight_(roller_coaster),42.0353,-72.6131,landmark,Good_articles
Batman:_The_Ride,40.1358,-74.4439,,Good_articles
Båtsfjord_Airport,70.6003,29.6928,airport,Good_articles
Battersea_Power_Station,51.4811,-0.144444,landmark,Good_articles
Battery_White,33.3036,-79.2939,landmark,Good_articles
Battle_for_No.3_Post,40.2532,26.2853,event,Good_articles
Battle_of_Aachen,50.7667,6.1,city,Good_articles
Battle_of_Apple_River_Fort,42.3167,-90.2231,,Good_articles
Battle_of_Arcadiopolis_(970),41.4,27.35,,Good_articles
Battle_of_Arsuf,32.2021,34.8166,,Good_articles
Battle_of_Artemisium,39.05,23.2,,Good_articles
Battle_of_the_Assunpink_Creek,40.2217,-74.7561,,Good_articles
Battle_of_Atlanta,33.7459,-84.3488,event,Good_articles
Battle_of_Bad_Axe,43.4592,-91.2181,,Good_articles
Battle_of_Baykand,39.662,64.071,,Good_articles
Battle_of_Bennington,42.9386,-73.3044,city,Good_articles
Battle_of_Besançon,47.2431,6.02194,city,Good_articles
Battle_of_Block_Island,40.9349,-71.0188,event,Good_articles
Battle_of_Bloody_Creek_(1711),44.8224,-65.3095,,Good_articles
Battle_of_Bound_Brook,40.5589,-74.5278,event,Good_articles
Battle_of_Bunker_Hill,42.3764,-71.0608,event,Good_articles
Battle_of_Burton_Bridge_(1643),52.8067,-1.6238,event,Good_articles
Battle_of_Byczyna,51.1133,18.2625,event,Good_articles
Battle_of_Cape_Henry,37.15,-75.152,,Good_articles
Battle_of_Carillon,43.8417,-73.3875,,Good_articles
Battle_of_Cartagena_de_Indias,10.3853,-75.5386,,Good_articles
Battle_of_Chelsea_Creek,42.3819,-71.032,city,Good_articles
Battle_of_Cobleskill,42.6792,-74.4856,,Good_articles
Battle_of_Flint_River,30.9131,-84.5672,,Good_articles
Battle_of_Fort_Anne,43.4261,-73.4805,city,Good_articles
Battle_of_Fort_Cumberland,45.8655,-64.2908,city,Good_articles
Battle_of_Fort_Lahtzanit,31.0814,32.3419,event,Good_articles
Battle_of_Fort_Washington,40.853,-73.938,landmark,Good_articles
Battle_of_Frenchman's_Creek,42.9423,-78.9265,,Good_articles
Battle_of_Garnett's_&_Golding's_Farm,37.5532,-77.3145,event,Good_articles
"Battle_of_Gettysburg,_First_Day",39.818,-77.2325,event,Good_articles
Battle_of_Gloucester_(1775),42.6064,-70.6637,city,Good_articles
Battle_of_Gospić,44.5468,15.3721,,Good_articles
Battle_of_Great_Bridge,36.7197,-76.2386,event,Good_articles
Battle_of_Green_Spring,37.2334,-76.7834,,Good_articles
Battle_of_Groton_Heights,41.3567,-72.0819,,Good_articles
Battle_of_Grunwald,53.4861,20.1247,event,Good_articles
Battle_of_Halmyros,39.18,22.76,,Good_articles
Battle_of_Harlem_Heights,40.809,-73.956,event,Good_articles
Battle_of_Hill_70,50.4556,2.81903,event,Good_articles
Battle_of_Horseshoe_Bend_(1832),42.6611,-89.8778,landmark,Good_articles
Battle_of_Hubbardton,43.7,-73.1333,,Good_articles
Battle_of_Iron_Works_Hill,39.995,-74.7869,,Good_articles
Battle_of_Kellogg's_Grove,42.2958,-89.8814,,Good_articles
Battle_of_Kemp's_Landing,36.8269,-76.1603,city,Good_articles
Battle_of_Kettle_Creek,33.6908,-82.8846,event,Good_articles
Battle_of_Kings_Mountain,35.1194,-81.3936,event,Good_articles
Battle_of_Lake_Pontchartrain,30.1889,-90.1014,waterbody,Good_articles
Battle_of_Lechaeum,37.9341,22.8842,event,Good_articles
Battle_of_Long_Island,40.666,-73.966,event,Good_articles
Battle_of_Longue-Pointe,45.5626,-73.5308,city,Good_articles
Battle_of_Machias,44.7141,-67.4609,city,Good_articles
Battle_of_Malvern_Hill,37.4124,-77.2509,event,Good_articles
Battle_of_Marathon,38.1181,23.9783,event,Good_articles
Battle_of_Marion,36.852,-81.4873,event,Good_articles
Battle_of_Millstone,40.5389,-74.5933,,Good_articles
Battle_of_Narva_(1944),59.3833,28.2,event,Good_articles
Battle_of_North_Walsham,52.8036,1.37475,,Good_articles
Battle_of_Ohrid,41.1169,20.8017,,Good_articles
Battle_of_Oriskany,43.1767,-75.37,city,Good_articles
Battle_of_Plataea,38.21,23.29,event,Good_articles
Battle_of_Princeton,40.3279,-74.6734,event,Good_articles
Battle_of_Ridgefield,41.3053,-73.5014,,Good_articles
Battle_of_Salamis,37.9514,23.5667,,Good_articles
Battle_of_Setauket,40.9458,-73.1114,,Good_articles
Battle_of_Short_Hills,40.75,-74.332,,Good_articles
Battle_of_Šibenik,43.73,15.89,,Good_articles
Battle_of_St._Louis,38.6243,-90.1892,,Good_articles
Battle_of_Stillman's_Run,42.1067,-89.1758,event,Good_articles
Battle_of_Stockach_(1799),47.85,9.0,event,Good_articles
Battle_of_Sullivan's_Island,32.7594,-79.8577,city,Good_articles
Siege_of_Szigetvár,46.0507,17.7974,event,Good_articles
Battle_of_Tamatave,-18.15,49.4167,city,Good_articles
Battle_of_the_Chesapeake,36.9675,-75.5392,event,Good_articles
Battle_of_the_Gates_of_Trajan,42.3561,23.9183,event,Good_articles
Battle_of_the_Kalka_River,47.2508,37.4957,,Good_articles
Battle_of_the_Rice_Boats,32.0813,-81.0858,city,Good_articles
Battle_of_Thermopylae,38.7966,22.5367,event,Good_articles
Battle_of_Waddams_Grove,42.4283,-89.8558,,Good_articles
Battle_of_Wanat,35.0525,70.9075,landmark,Good_articles
Battle_of_Warsaw_(1831),52.2333,21.0167,event,Good_articles
Battle_of_White_Marsh,40.126,-75.212,event,Good_articles
Battle_of_White_Plains,41.04,-73.7786,,Good_articles
Battle_of_Wisconsin_Heights,43.2342,-89.7394,,Good_articles
Battle_of_Zutphen,52.1333,6.2,,Good_articles
Battle_on_Snowshoes,43.4261,-73.7122,,Good_articles
Battles_of_Lexington_and_Concord,42.469,-71.3506,landmark,Good_articles
Battles_of_Saratoga,42.9989,-73.6375,,Good_articles
Battles_of_the_Kinarot_Valley,32.6965,35.5912,,Good_articles
Baynard's_Castle,51.5114,-0.1,landmark,Good_articles
Bayt_Jibrin,31.6053,34.8983,city,Good_articles
Beacon_Hill_(Link_station),47.5794,-122.311,landmark,Good_articles
Beacon_Park,52.684,-1.839,,Good_articles
The_Beatles_in_India,30.1097,78.3128,,Good_articles
"Beatty,_Nevada",36.9094,-116.754,city,Good_articles
Battle_of_Beaufort,32.5003,-80.7436,event,Good_articles
Beaumaris_Castle,53.2648,-4.0897,landmark,Good_articles
Beaumont_House,-34.9497,138.661,,Good_articles
Beaumont-Hamel_Newfoundland_Memorial,50.0736,2.64806,landmark,Good_articles
Beaver_Brook_State_Park,41.7322,-72.1261,landmark,Good_articles
Becket_Hill_State_Park_Reserve,41.3722,-72.2994,landmark,Good_articles
Bedford_Castle,52.1347,-0.4644,,Good_articles
Bedminster_railway_station,51.4403,-2.5944,railwaystation,Good_articles
Beechwood_(Vanderlip_mansion),41.1344,-73.8621,landmark,Good_articles
Battle_of_Beersheba_(1917),31.2498,34.7997,,Good_articles
Beeston_Castle,53.1277,-2.6913,landmark,Good_articles
The_Beguiling,43.6643,-79.412,,Good_articles
Behemoth_(roller_coaster),43.839,-79.5406,landmark,Good_articles
Battle_of_Beirut_(1912),33.8869,35.5131,,Good_articles
Beit_Al_Quran,26.2397,50.5917,city,Good_articles
Beiyue_Temple,38.622,114.691,landmark,Good_articles
HMS_Belfast_(C35),51.5067,-0.0813889,landmark,Good_articles
Belitung_shipwreck,-2.76083,107.595,,Good_articles
"Bellaire,_Texas",29.7031,-95.4683,city,Good_articles
Ben_Nevis,56.7968,-5.00351,mountain,Good_articles
Ben's_Chili_Bowl,38.9169,-77.0286,,Good_articles
Benet_Academy,41.78,-88.09,edu,Good_articles
"Benjamin_Church_House_(Bristol,_Rhode_Island)",41.6858,-71.2786,landmark,Good_articles
Benjamin_G._Humphreys_Bridge,33.2936,-91.1594,landmark,Good_articles
Benjaminville_Friends_Meeting_House_and_Burial_Ground,40.4765,-88.8061,landmark,Good_articles
Benton_City_–_Kiona_Bridge,46.2529,-119.475,,Good_articles
Bentworth,51.1564,-1.05063,city,Good_articles
Berg_(station),59.9506,10.745,railwaystation,Good_articles
Bergen_Light_Rail,60.3925,5.32333,,Good_articles
Bergen_Line,60.3378,7.82222,railwaystation,Good_articles
Berkhamsted_Castle,51.7636,-0.558889,landmark,Good_articles
Berkshire_No._7,41.1783,-73.1872,landmark,Good_articles
Berlevåg_Airport,70.8714,29.0342,airport,Good_articles
Operation_Bertram,30.8333,28.95,,Good_articles
"Berwyn_Heights,_Maryland_mayor's_residence_drug_raid",38.9888,-76.9079,,Good_articles
"Temple_Beth_Israel_(Eugene,_Oregon)",44.0259,-123.075,landmark,Good_articles
"Congregation_Beth_Israel_(Jackson,_Mississippi)",32.3697,-90.1326,landmark,Good_articles
"Congregation_Beth_Israel_(Meridian,_Mississippi)",32.3772,-88.6825,landmark,Good_articles
Congregation_Beth_Israel_(New_Orleans),30.0154,-90.1757,landmark,Good_articles
"Congregation_Beth_Israel_(Scottsdale,_Arizona)",33.7314,-111.961,landmark,Good_articles
Congregation_Beth_Jacob_Ohev_Sholom,40.7076,-73.9568,landmark,Good_articles
Bethlehem,31.7031,35.1956,city,Good_articles
The_Beverly_Hills_Hotel,34.0814,-118.414,landmark,Good_articles
Białystok,53.1167,23.15,city,Good_articles
Big_Brother_11_(U.S.),34.1445,-118.389,,Good_articles
Big_Brother_10_(UK),51.6564,-0.267222,,Good_articles
Big_Four_Bridge,38.2656,-85.7389,landmark,Good_articles
Big_Thunder_Ski_Jumping_Center,48.2875,-89.3833,landmark,Good_articles
Bijeljina_massacre,44.75,19.2167,,Good_articles
Bikernieki_Memorial,56.963,24.2103,,Good_articles
Battle_of_Binh_Gia,10.65,107.283,event,Good_articles
Birkebeineren_Ski_Stadium,61.1341,10.5064,landmark,Good_articles
HMS_Birkenhead_(1845),-34.645,19.2858,landmark,Good_articles
Birket_Israel,31.7803,35.2362,landmark,Good_articles
Birmingham,52.4831,-1.89361,city,Good_articles
Birmingham_City_F.C.,52.4756,-1.86778,,Good_articles
Birnbeck_Pier,51.3565,-2.9945,landmark,Good_articles
"Bishop's_Palace,_Wells",51.2093,-2.64255,landmark,Good_articles
1993_Bishopsgate_bombing,51.5156,-0.0822,event,Good_articles
Battle_of_Bita_Paka,-4.41667,152.317,event,Good_articles
Operation_Biting,49.6711,0.161833,landmark,Good_articles
Bizarro_(Six_Flags_Great_Adventure),40.1382,-74.4323,landmark,Good_articles
Bizarro_(Six_Flags_New_England),42.0386,-72.6114,landmark,Good_articles
Siege_of_Bjelovar_Barracks,45.9034,16.8337,,Good_articles
Bjorli_Station,62.2581,8.20185,railwaystation,Good_articles
Bjorøy_Tunnel,60.3375,5.18417,,Good_articles
Black_Canyon_of_the_Gunnison_National_Park,38.5667,-107.717,landmark,Good_articles
Black_Cat_Bar,37.7958,-122.403,landmark,Good_articles
Black_Creek_(Susquehanna_River),41.145,-76.1453,river,Good_articles
SS_Black_Osprey,61.3,-18.1,,Good_articles
Black_Rock_Harbor_Light,41.1424,-73.2174,landmark,Good_articles
Black_Stone,21.4225,39.8263,,Good_articles
Blackburn_Meadows,53.4217,-1.4025,city,Good_articles
Blackdown_Hills,50.9428,-3.09028,landmark,Good_articles
Blackford_County_Courthouse,40.4517,-85.3681,landmark,Good_articles
"Blackford_County,_Indiana",40.47,-85.32,adm2nd,Good_articles
Blackledge_River_Railroad_Bridge,41.5822,-72.4225,landmark,Good_articles
Blackstone_Library,41.8058,-87.5902,landmark,Good_articles
Blackwall_Tunnel,51.5091,-0.00690278,landmark,Good_articles
"La_Blanca,_Peten",16.9036,-89.4422,,Good_articles
Battle_of_Blandford,37.2344,-77.3939,,Good_articles
German_cruiser_Blücher,59.7,10.5917,,Good_articles
Blyth_Power_Station,55.1417,-1.52861,landmark,Good_articles
HMS_Boadicea_(H65),50.47,-2.49167,,Good_articles
Bockscar,39.782,-84.1089,landmark,Good_articles
Boden_Fortress,65.7911,21.6572,landmark,Good_articles
Boeing_Galleries,41.8827,-87.6227,,Good_articles
Bolshoy_Ice_Dome,43.4045,39.9499,landmark,Good_articles
Bolton,53.578,-2.429,city,Good_articles
Bombing_of_Banski_dvori,45.8163,15.9731,,Good_articles
Bømlafjord_Tunnel,59.7222,5.43896,landmark,Good_articles
Battle_of_Bonchurch,50.6035,-1.19873,,Good_articles
Bond_Street,51.5126,-0.1448,landmark,Good_articles
Boosey_&_Hawkes,51.513,-0.116,landmark,Good_articles
John_Wilkes_Booth,38.1385,-77.2302,landmark,Good_articles
Bootham_Crescent,53.9693,-1.0883,landmark,Good_articles
Borley_Rectory,52.0546,0.6942,landmark,Good_articles
Battle_of_Borodino,55.5167,35.8167,event,Good_articles
Boron,35.0429,-117.679,landmark,Good_articles
Battle_of_Boroughbridge,54.0978,-1.4075,,Good_articles
Battle_of_Borovo_Selo,45.381,18.9575,landmark,Good_articles
